timestamp,AAVE/USD,ADA/USD,ALGO/USD,APE/USD,APT/USD,ATOM/USD,AVAX/USD,AXS/USD,BCH/USD,BNB/USD,BTC/USD,CHZ/USD,CRV/USD,DASH/USD,DOGE/USD,DOT/USD,EGLD/USD,EOS/USD,ETC/USD,ETH/USD,FIL/USD,FLOW/USD,FTM/USD,GRT/USD,HBAR/USD,ICP/USD,IMX/USD,LDO/USD,LINK/USD,LRC/USD,LTC/USD,MANA/USD,MATIC/USD,MKR/USD,NEAR/USD,NEO/USD,OP/USD,PAXG/USD,QNT/USD,RNDR/USD,SAND/USD,SNX/USD,SOL/USD,THETA/USD,TRX/USD,UNI/USD,VET/USD,XLM/USD,XTZ/USD,ZIL/USD
2023-03-08 00:05:00,0.0,0.0,0.0,-0.0023287826762554177,0.0004936609547129854,-0.0011024891927890867,-0.000616712939682053,0.0,-0.0008166599065558668,-0.00034500604102767087,-0.0018025741677252316,0.0,0.0,0.0,-0.002699056969165058,0.0,0.0,0.0,-0.0015580371887146424,-0.0011288734469014465,-0.0008313243474867404,0.0,-0.0035087755296793655,-0.0007222824438241207,0.0,-0.0003734827307653165,0.0,0.0,0.0030357811532981407,0.0,-0.002658500092038921,0.0,-0.0013874438576712855,0.0,-0.0029925209364540287,0.0,-0.0037305742747713345,0.0,0.0,-0.0050505157860685915,0.0,0.0,-0.003440652202285453,0.004962789342129097,0.0,-0.0013664174046154195,0.001692763840520475,0.0,8.998065422008489e-05,-0.003373948842604078
2023-03-08 00:10:00,0.0,0.0006031363270895348,-0.0009191177117629464,0.0,0.0,0.0,0.0006167129396820761,0.0,0.0,0.0,0.0008733731058861924,0.0,0.002051282770557361,0.0,0.0,0.0,0.0,0.0,0.0,0.00021056460104034835,0.00033261267560938835,0.0,-0.001507537973953605,-0.0007228045128565331,-0.004773278752657548,-0.0009343175490476863,0.0064190958607172445,0.0,-0.001444460745157079,0.0,-0.00023150827745494997,-0.007271529461247637,0.0006072435666970527,0.0,0.0,0.0,0.0,0.0,0.0,0.0008435259884390584,0.0009805524564047074,-0.005457039463058201,0.0019675362963108897,0.0,0.0,0.003536422596155666,-0.002964219828717117,0.00120409406480451,0.0,0.001125914924721774
2023-03-08 00:15:00,0.0,0.0015062512261877596,-0.0009199632663548243,-0.0036097289434898886,-0.003676887871135381,-0.0008488964856129972,-0.000616712939682053,0.0,0.0,0.0006898930939376467,0.00018878576647359647,0.0,-0.0020512827705573607,-0.003057860272788414,0.0013504390978715467,-0.0017050302510838342,-0.0023752980289073944,0.0,0.0,8.293751938631593e-05,-0.002330615338282356,0.0,0.001005277792626674,-0.000723327337143139,0.0015936258352778044,-0.0035583893713599084,-0.00918280098233498,0.0,-0.00014456089652938072,0.0,-0.0006948465826759121,-0.0010188487891026545,0.0016463761788232877,0.0,0.0,-0.007804410060324194,-0.003327790092674691,0.0,0.0,0.0,0.0,-0.003769063910234579,-0.002460025840862423,0.0,0.0,0.0,-0.001697793277094336,0.0012026459657604922,0.0,-0.0018772297609646713
2023-03-08 00:20:00,0.0,0.0006018658020985906,0.0009199632663547971,0.00042535092091755127,0.0,-0.00033976047213781836,0.0,-0.002314815848451375,0.0,-0.0006898930939376196,-7.910588776672601e-05,0.0,0.0,-0.00016119932331186757,0.0,0.0,0.0,0.004310169360203102,-0.0005198856368719431,0.00039545356487355015,0.0,-0.0009837679101326157,0.0015060243810378574,0.0014461318499997134,0.0,0.0,0.01283244006988436,0.0,0.001733353026796708,0.0,-0.0011591516308905893,0.0,0.0004328067585415208,0.0,0.0019960086467148783,-0.0008709284647358446,0.0,0.0,0.0008146639961762836,0.0,-0.005076568668873209,0.005477589868298905,0.0009847366625395598,0.0,0.002110023390238378,-0.0012549288584054652,0.0,-0.0024067400305648654,0.0,0.002252253204325053
2023-03-08 00:25:00,0.0,-0.0009029345985921424,-0.0013802624689583467,0.0,0.0002521500306034297,0.0008491848336387039,-0.0006170935092464027,0.0,-0.0016353233407307532,-0.0010357328735320908,-0.0013084017755386537,0.0,0.0,0.0,0.0,0.0,-0.0011897681355886845,0.0,0.0,-0.0005102919618557521,-0.0006668889877036566,0.0,0.0027551676789902375,0.0,-0.0015936258352778137,-0.0026300973267543723,-0.0036496390875493927,-0.010941883297121058,-0.0010107574320918195,0.0,-0.0003480076596807178,0.0,-0.0013856415138133956,0.0,0.0004983802744575739,0.00043555904691371935,0.0016652793190612488,0.0,0.0,-0.0025327155792839403,0.0,0.0,0.0004920049299740108,0.002965894413378248,0.0,-0.0014738396183005527,-0.0025521068722348284,0.0024067400305648376,0.0,-0.00225225320432502
2023-03-08 00:30:00,0.0,0.0006020469778476642,0.0018399269220070735,0.0,0.0022844612672801214,8.487883551339624e-05,0.0,0.0,0.0008179959556317626,0.0003453634985113827,0.000712209564579984,0.0,0.0,0.0043432868083812404,0.0013486178712936849,0.0017050302510837475,0.0,0.0,0.0,0.0002615571597045436,0.0,0.0,0.0012498439322282107,-0.0007228045128565331,0.0015936258352778044,0.0016915707444900548,0.006378153740753393,0.0,0.0010107574320918165,0.0,0.003127717580177783,0.0,0.0017317520995994565,-0.001077006027637949,0.0004981320152816992,0.0006965001152192468,0.004151106002378609,0.0,0.0,0.004217635944203292,0.0,0.0,0.0,0.0,0.0012037317132078528,0.0019698021832940393,0.0008514261902175236,-0.0012026459657604525,-0.0017110184731722676,0.0011267606825904454
2023-03-08 00:35:00,0.0,-0.002108752099408666,-0.002761161441327946,0.0016995967549930852,-0.00011679461679926862,-0.0013589266572313259,0.0,0.0,-0.0008179959556316983,-0.00207397239912926,-0.0009557279152960889,0.0,0.0,0.0,0.0,0.0,0.004039449475100217,0.0,-0.0015612805669525758,-0.0012126706405072073,0.0,0.0,-0.0052598743684319745,-0.004347832936103509,-0.003189795368100038,0.0,-0.002728514653203951,0.0,-0.0011552347855179597,0.0,-0.004520960578102571,-0.00476840140573935,-0.0016450932321767737,-0.0021574981400212367,-0.0004981320152816726,0.0,0.0,0.0,0.0,0.0,0.003278154058430992,-0.005477589868298876,-0.00295566717634651,0.0,-0.0009026629167144365,0.0,-0.003837139647293919,-0.0024096397201530655,0.0,-0.0026310859004663165
2023-03-08 00:40:00,0.0,0.0009042954647890055,0.0013815337219243195,0.0,0.0,0.0,0.0,0.0,0.0,0.0010375238696573774,0.0006170079720466031,0.0,0.0,-0.004665763431620895,-0.0013486178712936404,0.0017021280705303626,-0.0018988849759891786,0.0,0.0010411245084105101,0.0002809598629007467,0.0,-0.003944778291016341,0.0022576204245924195,0.0,0.0015961695328221347,0.0,0.0,0.0,0.0010109034004075743,0.0,-0.0015115403145339707,0.0022167286765070833,-0.001474223048075853,0.004310351501122263,0.000996016018596103,-0.0020037468044969246,-0.004567165921007912,0.0,0.0,0.0,0.0,0.0,0.001971415128384665,0.0,0.0003009781813541898,0.0,0.0008539710168848068,0.0,0.0,-0.0011297308676606371
2023-03-08 00:45:00,0.0,-0.0018094094200786827,-0.0004602992026035646,0.0008487163675167566,0.0,-0.0005100739717833623,-0.0012353306079927434,0.0,-0.0008186656208359921,0.00034560221529404824,-0.00018042756883215273,0.0,0.0,-0.0019370466105164295,0.0,-0.0017021280705304183,-0.001188636773728941,0.0,-0.0010411245084105038,-0.0004150821762645883,-0.001502128297136321,0.0,-0.0025087820484166385,-0.003637690442824361,0.0,0.0,0.007259560012804102,-0.0015729456644590803,-0.004194697696162355,0.0,0.0003490198395037507,-0.002728980032368144,-0.0033902757730599337,0.0,-0.001993025074264853,-8.721056997648455e-05,0.0,0.0,-0.0008146639961763357,-0.0016849203649195231,-0.008875797913968291,-0.005162634078806831,-0.0019714151283846382,0.0,0.0,0.0,-0.000426894350132941,0.0012055456553486893,-0.0036117420751476813,-0.0015082959118849634
2023-03-08 00:50:00,0.0,0.0006035003200670177,0.0,0.0012717254787288552,0.001795332618674334,-0.0005103342800222219,0.0012353306079928082,0.0,0.0,-0.0006913239127738228,0.0004683243454319393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022991295341431706,0.0,0.0,0.0015060243810378574,0.0,-0.0015961695328222147,0.0,-0.00543972329581821,0.0,0.0,0.0,-0.00011632641204308854,0.0,0.0007833921278040774,0.0,0.0009970090556686963,-0.001571092232041101,-0.0008326395152157682,0.0,-0.0032653090237390967,0.0,0.002967361227802008,0.0,0.0,0.0,0.0,0.002058712716407814,-0.0004270766667518262,0.0,0.0,-0.0007550019233690413
